Date,Country,Confirmed new,Confirmed,Deaths new,Deaths,Recovered new,Recovered,Ill
2020-10-06,Colombia,7650,869808,173,27017,4512,770812,71979
2020-10-06,Comoros,4,491,0,7,2,468,16
2020-10-06,Congo (Brazzaville),0,5089,0,89,0,3887,1113
2020-10-06,Congo (Kinshasa),11,10789,0,274,0,10239,276
2020-10-06,Costa Rica,1013,82142,17,1004,317,50020,31118
2020-10-06,Cote d'Ivoire,18,19903,0,120,49,19539,244
2020-10-06,Croatia,287,18084,4,304,161,16192,1588
2020-10-06,Cuba,38,5883,0,123,46,5278,482
2020-10-06,Cyprus,29,1876,1,23,0,1369,484
2020-10-06,Czechia,4456,90022,36,794,2152,48788,40440
2020-10-06,Denmark,322,30868,4,663,544,24121,6084
2020-10-06,Diamond Princess,0,712,0,13,0,651,48
2020-10-06,Djibouti,2,5423,0,61,1,5353,9
2020-10-06,Dominica,0,31,0,0,0,24,7
2020-10-06,Dominican Republic,317,115371,5,2149,627,91569,21653
2020-10-06,Ecuador,717,142056,21,11702,0,120511,9843
2020-10-06,Egypt,121,103902,11,6001,51,97449,452
2020-10-06,El Salvador,95,29634,4,869,119,24525,4240
2020-10-06,Equatorial Guinea,7,5052,0,83,15,4894,75
2020-10-06,Eritrea,0,398,0,0,0,358,40
2020-10-06,Estonia,42,3659,0,67,51,2806,786
2020-10-06,Eswatini,19,5598,0,112,28,5169,317
2020-10-06,Ethiopia,566,80003,8,1238,944,34960,43805
2020-10-06,Fiji,0,32,0,2,0,28,2
2020-10-06,Finland,227,10929,0,346,0,8100,2483
2020-10-06,France,11310,677321,87,32386,570,101443,543492
2020-10-06,Gabon,0,8808,0,54,0,8135,619
2020-10-06,Gambia,19,3613,2,117,7,2233,1263
2020-10-06,Georgia,549,9245,4,58,268,4887,4300
2020-10-06,Germany,2454,307127,12,9566,2123,267747,29814
2020-10-06,Ghana,0,46829,0,303,0,46060,466
2020-10-06,Greece,399,20541,3,420,1513,13199,6922
2020-10-06,Grenada,0,24,0,0,0,24,0
2020-10-06,Guatemala,688,94870,8,3310,652,83480,8080
2020-10-06,Guinea,63,10863,1,68,15,10176,619
2020-10-06,Guinea-Bissau,0,2385,0,40,0,1728,617
2020-10-06,Guyana,0,3188,2,92,45,2017,1079
2020-10-06,Haiti,0,8819,0,229,21,7013,1577
2020-10-06,Holy See,0,12,0,0,0,12,0
2020-10-06,Honduras,642,80662,14,2447,363,30131,48084
2020-10-06,Hungary,818,32298,20,853,558,8723,22722
2020-10-06,Iceland,101,3081,0,10,24,2324,747
2020-10-06,India,72049,6757131,986,104555,82203,5744693,907883
2020-10-06,Indonesia,4056,311176,121,11374,3844,236437,63365
2020-10-06,Iran,4151,479825,227,27419,2507,394800,57606
2020-10-06,Iraq,4172,387121,67,9531,4213,316371,61219
2020-10-06,Ireland,424,38973,1,1811,0,23364,13798
2020-10-06,Israel,4724,278175,45,1820,6583,214961,61394
2020-10-06,Italy,2677,330263,28,36030,1418,234099,60134
2020-10-06,Jamaica,97,7109,3,123,39,2674,4312
2020-10-06,Japan,513,86540,7,1609,450,78521,6410
2020-10-06,Jordan,1537,19001,12,122,94,5386,13493
2020-10-06,Kazakhstan,60,141904,0,2085,98,130972,8847
2020-10-06,Kenya,137,39586,8,743,296,27331,11512
2020-10-06,"Korea, South",114,24353,3,425,251,22334,1594
2020-10-06,Kosovo,34,15889,2,635,122,14051,1203
2020-10-06,Kuwait,676,108268,4,632,630,100179,7457
2020-10-06,Kyrgyzstan,164,47799,0,1066,123,43644,3089
2020-10-06,Laos,0,23,0,0,0,22,1
2020-10-06,Latvia,68,2194,1,40,15,1322,832
2020-10-06,Lebanon,1261,46918,10,424,247,20490,26004
2020-10-06,Lesotho,0,1683,0,39,0,926,718
2020-10-06,Liberia,0,1354,0,82,4,1240,32
2020-10-06,Libya,1031,38468,6,602,334,22410,15456
2020-10-06,Liechtenstein,3,130,0,1,0,116,13
2020-10-06,Lithuania,80,5359,2,84,42,3048,2227
2020-10-06,Luxembourg,54,8979,1,128,0,7793,1058
2020-10-06,MS Zaandam,0,9,0,2,0,0,7
2020-10-06,Madagascar,30,16600,1,234,97,15698,668
2020-10-06,Malawi,2,5796,0,180,8,4549,1067
2020-10-06,Malaysia,691,13504,4,141,87,10427,2936
2020-10-06,Maldives,54,10621,0,34,39,9466,1121
2020-10-06,Mali,6,3195,0,131,12,2494,570
2020-10-06,Malta,47,3374,1,40,42,2812,522
2020-10-06,Marshall Islands,0,0,0,0,0,0,0
2020-10-06,Mauritania,6,7529,0,162,4,7208,159
2020-10-06,Mauritius,8,395,0,10,0,357,28
2020-10-06,Mexico,4828,794608,471,82348,6889,676923,35337
2020-10-06,Micronesia,0,0,0,0,0,0,0
2020-10-06,Moldova,831,57732,14,1389,471,41938,14405
2020-10-06,Monaco,1,224,0,2,5,198,24
2020-10-06,Mongolia,0,315,0,0,1,308,7
2020-10-06,Montenegro,225,12584,6,188,249,8557,3839
2020-10-06,Morocco,2553,137248,41,2410,2018,115354,19484
2020-10-06,Mozambique,102,9398,1,67,254,6358,2973
2020-10-06,Namibia,19,11673,0,125,160,9611,1937
2020-10-06,Nepal,1551,90814,9,563,2340,67542,22709
2020-10-06,Netherlands,4576,150413,29,6538,72,4564,139311
2020-10-06,New Zealand,3,1861,0,25,9,1799,37
2020-10-06,Nicaragua,94,5264,0,151,1312,4225,888
2020-10-06,Niger,0,1200,0,69,0,1115,16
2020-10-06,Nigeria,118,59583,0,1113,357,51308,7162
2020-10-06,North Macedonia,223,19096,8,768,158,15645,2683
2020-10-06,Norway,179,14784,0,275,0,11190,3319
2020-10-06,Oman,834,102648,5,990,675,91275,10383
2020-10-06,Pakistan,624,316351,12,6535,672,301288,8528
2020-10-06,Panama,683,116602,10,2440,527,92950,21212
2020-10-06,Papua New Guinea,1,541,0,7,0,527,7
2020-10-06,Paraguay,932,45647,19,966,659,28546,16135
2020-10-06,Peru,1830,829999,92,32834,6665,712888,84277
2020-10-06,Philippines,2071,326833,25,5865,190,273313,47655
2020-10-06,Poland,2236,104316,58,2717,606,74158,27441
2020-10-06,Portugal,427,80312,14,2032,258,50712,27568
2020-10-06,Qatar,251,126943,0,216,229,123893,2834
2020-10-06,Romania,2121,139612,73,5121,1372,109898,24593
2020-10-06,Russia,11481,1231277,184,21559,6157,984767,224951
2020-10-06,Rwanda,6,4873,0,29,20,3246,1598
2020-10-06,Saint Kitts and Nevis,0,19,0,0,0,17,2
2020-10-06,Saint Lucia,0,27,0,0,0,27,0
2020-10-06,Saint Vincent and the Grenadines,0,64,0,0,0,64,0
2020-10-06,Samoa,0,0,0,0,0,0,0
2020-10-06,San Marino,0,732,0,42,0,680,10
2020-10-06,Sao Tome and Principe,1,914,0,15,0,888,11
2020-10-06,Saudi Arabia,477,337243,25,4923,557,322612,9708
2020-10-06,Senegal,19,15141,0,312,66,12936,1893
2020-10-06,Serbia,120,34072,1,757,0,0,33315
2020-10-06,Seychelles,2,148,0,0,0,143,5
2020-10-06,Sierra Leone,8,2277,0,72,4,1710,495
2020-10-06,Singapore,11,57830,0,27,15,57612,191
2020-10-06,Slovakia,320,13812,0,55,162,5027,8730
2020-10-06,Slovenia,91,6764,3,159,134,4399,2206
2020-10-06,Solomon Islands,0,0,0,0,0,0,0
2020-10-06,Somalia,0,3745,0,99,0,3010,636
2020-10-06,South Africa,1027,683242,87,17103,1173,616857,49282
2020-10-06,South Sudan,8,2734,0,50,0,1290,1394
2020-10-06,Spain,11998,825410,261,32486,0,150376,642548
2020-10-06,Sri Lanka,739,4252,0,13,7,3266,973
2020-10-06,Sudan,8,13668,0,836,0,6764,6068
2020-10-06,Suriname,11,4965,0,106,11,4766,93
2020-10-06,Sweden,1862,96145,0,5895,0,0,90250
2020-10-06,Switzerland,700,56632,3,2081,1500,47300,7251
2020-10-06,Syria,46,4457,2,209,15,1183,3065
2020-10-06,Taiwan*,3,521,0,7,0,485,29
2020-10-06,Tajikistan,40,10014,0,78,43,8837,1099
2020-10-06,Tanzania,0,509,0,21,0,183,305
2020-10-06,Thailand,15,3615,0,59,1,3391,165
2020-10-06,Timor-Leste,0,28,0,0,0,28,0
2020-10-06,Togo,17,1881,1,49,7,1410,422
2020-10-06,Trinidad and Tobago,79,4846,1,83,67,2951,1812
2020-10-06,Tunisia,0,22230,0,321,0,5032,16877
2020-10-06,Turkey,1511,327557,55,8553,1229,287599,31405
2020-10-06,US,45047,7501009,694,211678,17248,2952390,4336941
2020-10-06,Uganda,117,9082,2,84,379,5457,3541
2020-10-06,Ukraine,4482,240811,94,4624,2244,107210,128977
2020-10-06,United Arab Emirates,1061,100794,6,435,1146,90556,9803
2020-10-06,United Kingdom,14557,532781,76,42535,8,2419,487827
2020-10-06,Uruguay,22,2177,1,49,16,1878,250
2020-10-06,Uzbekistan,397,59343,4,489,425,56058,2796
2020-10-06,Vanuatu,0,0,0,0,0,0,0
2020-10-06,Venezuela,679,79796,7,665,887,70719,8412
2020-10-06,Vietnam,1,1098,0,35,1,1023,40
2020-10-06,West Bank and Gaza,475,42432,10,349,417,35599,6484
2020-10-06,Yemen,6,2047,1,593,4,1327,127
2020-10-06,Zambia,81,15170,1,335,7,14313,522
2020-10-06,Zimbabwe,17,7915,1,229,16,6440,1246
2020-10-07,Afghanistan,62,39548,2,1471,68,33045,5032
2020-10-07,Albania,162,14730,4,407,150,9115,5208
2020-10-07,Algeria,121,52520,3,1771,94,36857,13892
2020-10-07,Andorra,198,2568,0,53,100,1715,800
2020-10-07,Angola,0,5725,0,211,0,2598,2916
2020-10-07,Antigua and Barbuda,1,108,0,3,1,97,8
2020-10-07,Argentina,16447,840915,399,22226,10453,670725,147964
2020-10-07,Armenia,672,53755,5,995,178,45110,7650
2020-10-07,Australia,25,27206,0,897,20,21806,4503
2020-10-07,Austria,1029,50848,8,830,709,40499,9519
2020-10-07,Azerbaijan,182,41113,2,602,145,38858,1653
2020-10-07,Bahamas,154,4713,2,102,132,2607,2004
2020-10-07,Bahrain,456,73932,0,262,805,69411,4259
2020-10-07,Bangladesh,1520,373151,35,5440,1798,286631,81080
2020-10-07,Barbados,3,203,0,7,0,182,14
2020-10-07,Belarus,415,81505,6,874,307,75683,4948
2020-10-07,Belgium,3577,137868,16,10108,83,19895,107865
2020-10-07,Belize,67,2310,0,34,35,1427,849
2020-10-07,Benin,54,2411,0,41,0,1973,397
2020-10-07,Bhutan,4,304,0,0,2,252,52
2020-10-07,Bolivia,238,137706,36,8192,726,99268,30246
2020-10-07,Bosnia and Herzegovina,365,29075,5,908,340,22614,5553
2020-10-07,Botswana,0,3172,0,18,0,834,2320
2020-10-07,Brazil,31553,5000694,734,148228,26832,4457172,395294
2020-10-07,Brunei,0,146,0,3,0,143,0
2020-10-07,Bulgaria,437,22743,11,873,138,15448,6422
2020-10-07,Burkina Faso,25,2222,0,59,37,1478,685
2020-10-07,Burma,1400,21433,39,510,302,6084,14839
2020-10-07,Burundi,1,515,0,1,0,472,42
2020-10-07,Cabo Verde,106,6624,2,71,52,5684,869
2020-10-07,Cambodia,1,281,0,0,0,276,5
2020-10-07,Cameroon,0,20924,0,420,0,19764,740
2020-10-07,Canada,1624,175380,19,9636,1385,147814,17930
2020-10-07,Central African Republic,0,4852,0,62,0,1914,2876
2020-10-07,Chad,13,1251,1,89,13,1090,72
2020-10-07,Chile,1134,474440,20,13090,1635,447053,14297
2020-10-07,China,20,90687,0,4739,22,85588,360
2020-10-07,Colombia,7876,877684,163,27180,3161,773973,76531
2020-10-07,Comoros,0,491,0,7,0,468,16
2020-10-07,Congo (Brazzaville),0,5089,0,89,0,3887,1113
2020-10-07,Congo (Kinshasa),15,10804,2,276,0,10239,289
2020-10-07,Costa Rica,1355,83497,20,1024,275,50295,32178
2020-10-07,Cote d'Ivoire,32,19935,0,120,11,19550,265
2020-10-07,Croatia,363,18447,5,309,116,16308,1830
2020-10-07,Cuba,15,5898,0,123,43,5321,454
2020-10-07,Cyprus,21,1897,1,24,0,1369,504
2020-10-07,Czechia,5338,95360,35,829,1979,50767,43764
2020-10-07,Denmark,333,31201,0,663,585,24706,5832
2020-10-07,Diamond Princess,0,712,0,13,0,651,48
2020-10-07,Djibouti,0,5423,0,61,0,5353,9
2020-10-07,Dominica,0,31,0,0,0,24,7
2020-10-07,Dominican Republic,777,116148,10,2159,588,92157,21832
2020-10-07,Ecuador,1475,143531,41,11743,0,120511,11277
2020-10-07,Egypt,133,104035,9,6010,43,97492,533
2020-10-07,El Salvador,103,29737,4,873,118,24643,4221
2020-10-07,Equatorial Guinea,0,5052,0,83,0,4894,75
2020-10-07,Eritrea,0,398,0,0,0,358,40
2020-10-07,Estonia,56,3715,0,67,7,2813,835
2020-10-07,Eswatini,19,5617,1,113,27,5196,308
2020-10-07,Ethiopia,892,80895,17,1255,710,35670,43970
2020-10-07,Fiji,0,32,0,2,0,28,2
2020-10-07,Finland,120,11049,0,346,400,8500,2203
2020-10-07,France,18953,696274,80,32466,618,102061,561747
2020-10-07,Gabon,7,8815,0,54,29,8164,597
2020-10-07,Gambia,0,3613,0,117,2,2235,1261
2020-10-07,Georgia,508,9753,5,63,348,5235,4455
2020-10-07,Germany,4010,311137,16,9582,1975,269722,31833
2020-10-07,Ghana,0,46829,0,303,0,46060,466
2020-10-07,Greece,406,20947,4,424,0,13199,7324
2020-10-07,Grenada,0,24,0,0,0,24,0
2020-10-07,Guatemala,834,95704,25,3335,556,84036,8333
2020-10-07,Guinea,0,10863,0,68,0,10176,619
2020-10-07,Guinea-Bissau,0,2385,0,40,0,1728,617
2020-10-07,Guyana,104,3292,3,95,67,2084,1113
2020-10-07,Haiti,0,8819,0,229,0,7013,1577
2020-10-07,Holy See,0,12,0,0,0,12,0
2020-10-07,Honduras,354,81016,19,2466,459,30590,47960
2020-10-07,Hungary,816,33114,24,877,426,9149,23088
2020-10-07,Iceland,91,3172,0,10,42,2366,796
2020-10-07,India,78524,6835655,971,105526,83011,5827704,902425
2020-10-07,Indonesia,4538,315714,98,11472,3854,240291,63951
2020-10-07,Iran,4019,483844,239,27658,2309,397109,59077
2020-10-07,Iraq,3923,391044,73,9604,3413,319784,61656
2020-10-07,Ireland,611,39584,5,1816,0,23364,14404
2020-10-07,Israel,4165,282340,26,1846,5009,219970,60524
2020-10-07,Italy,3677,333940,31,36061,1204,235303,62576
2020-10-07,Jamaica,82,7191,3,126,26,2700,4365
2020-10-07,Japan,499,87039,5,1614,602,79123,6302
2020-10-07,Jordan,1199,20200,9,131,189,5575,14494
2020-10-07,Kazakhstan,335,142239,22,2107,139,131111,9021
2020-10-07,Kenya,321,39907,5,748,4328,31659,7500
2020-10-07,"Korea, South",69,24422,2,427,129,22463,1532
2020-10-07,Kosovo,49,15938,3,638,92,14143,1157
2020-10-07,Kuwait,475,108743,7,639,597,100776,7328
2020-10-07,Kyrgyzstan,298,48097,3,1069,154,43798,3230
2020-10-07,Laos,0,23,0,0,0,22,1
2020-10-07,Latvia,67,2261,0,40,0,1322,899
2020-10-07,Lebanon,1459,48377,9,433,630,21120,26824
2020-10-07,Lesotho,84,1767,1,40,0,926,801
2020-10-07,Liberia,1,1355,0,82,5,1245,28
2020-10-07,Libya,1045,39513,6,608,421,22831,16074
2020-10-07,Liechtenstein,1,131,0,1,0,116,14
2020-10-07,Lithuania,115,5474,1,85,54,3102,2287
2020-10-07,Luxembourg,140,9119,0,128,107,7900,1091
2020-10-07,MS Zaandam,0,9,0,2,0,0,7
2020-10-07,Madagascar,33,16633,1,235,110,15808,590
2020-10-07,Malawi,7,5803,0,180,26,4575,1048
2020-10-07,Malaysia,489,13993,0,141,74,10501,3351
2020-10-07,Maldives,35,10656,0,34,81,9547,1075
2020-10-07,Mali,15,3210,0,131,8,2502,577
2020-10-07,Malta,68,3442,1,41,53,2865,536
2020-10-07,Marshall Islands,0,0,0,0,0,0,0
2020-10-07,Mauritania,6,7535,0,162,4,7212,161
2020-10-07,Mauritius,0,395,0,10,1,358,27
2020-10-07,Mexico,4580,799188,378,82726,2770,679693,36769
2020-10-07,Micronesia,0,0,0,0,0,0,0
2020-10-07,Moldova,1062,58794,17,1406,542,42480,14908
2020-10-07,Monaco,3,227,0,2,4,202,23
2020-10-07,Mongolia,0,315,0,0,0,308,7
2020-10-07,Montenegro,210,12794,2,190,350,8907,3697
2020-10-07,Morocco,2776,140024,29,2439,2788,118142,19443
2020-10-07,Mozambique,96,9494,1,68,454,6812,2614
2020-10-07,Namibia,41,11714,1,126,62,9673,1915
2020-10-07,Nepal,3439,94253,15,578,1126,68668,25007
2020-10-07,Netherlands,5052,155465,36,6574,43,4607,144284
2020-10-07,New Zealand,3,1864,0,25,1,1800,39
2020-10-07,Nicaragua,0,5264,2,153,0,4225,886
2020-10-07,Niger,0,1200,0,69,7,1122,9
2020-10-07,Nigeria,155,59738,0,1113,95,51403,7222
2020-10-07,North Macedonia,317,19413,4,772,104,15749,2892
2020-10-07,Norway,229,15013,0,275,673,11863,2875
2020-10-07,Oman,817,103465,10,1000,54,91329,11136
2020-10-07,Pakistan,583,316934,9,6544,1087,302375,8015
2020-10-07,Panama,698,117300,8,2448,660,93610,21242
2020-10-07,Papua New Guinea,0,541,0,7,0,527,7
2020-10-07,Paraguay,788,46435,23,989,724,29270,16176
2020-10-07,Peru,2930,832929,80,32914,10718,723606,76409
2020-10-07,Philippines,2804,329637,60,5925,410,273723,49989
2020-10-07,Poland,3003,107319,75,2792,1188,75346,29181
2020-10-07,Portugal,944,81256,8,2040,325,51037,28179
2020-10-07,Qatar,238,127181,2,218,215,124108,2855
2020-10-07,Romania,2958,142570,82,5203,1666,111564,25803
2020-10-07,Russia,10981,1242258,196,21755,6510,991277,229226
2020-10-07,Rwanda,10,4883,0,29,162,3408,1446
2020-10-07,Saint Kitts and Nevis,0,19,0,0,0,17,2
2020-10-07,Saint Lucia,0,27,0,0,0,27,0
2020-10-07,Saint Vincent and the Grenadines,0,64,0,0,0,64,0
2020-10-07,Samoa,0,0,0,0,0,0,0
2020-10-07,San Marino,0,732,0,42,0,680,10
2020-10-07,Sao Tome and Principe,0,914,0,15,0,888,11
2020-10-07,Saudi Arabia,468,337711,24,4947,596,323208,9556
2020-10-07,Senegal,33,15174,1,313,62,12998,1863
2020-10-07,Serbia,121,34193,1,758,0,0,33435
2020-10-07,Seychelles,0,148,0,0,0,143,5
2020-10-07,Sierra Leone,10,2287,0,72,6,1716,499
2020-10-07,Singapore,10,57840,0,27,12,57624,189
2020-10-07,Slovakia,877,14689,0,55,173,5200,9434
2020-10-07,Slovenia,356,7120,0,159,136,4535,2426
2020-10-07,Solomon Islands,0,0,0,0,0,0,0
2020-10-07,Somalia,0,3745,0,99,0,3010,636
2020-10-07,South Africa,1913,685155,145,17248,1270,618127,49780
2020-10-07,South Sudan,14,2748,0,50,0,1290,1408
2020-10-07,Spain,10491,835901,76,32562,0,150376,652963
2020-10-07,Sri Lanka,207,4459,0,13,8,3274,1172
2020-10-07,Sudan,0,13668,0,836,0,6764,6068
2020-10-07,Suriname,14,4979,0,106,15,4781,92
2020-10-07,Sweden,532,96677,-3,5892,0,0,90785
2020-10-07,Switzerland,1077,57709,1,2082,0,47300,8327
2020-10-07,Syria,47,4504,3,212,15,1198,3094
2020-10-07,Taiwan*,2,523,0,7,1,486,30
2020-10-07,Tajikistan,41,10055,0,78,39,8876,1101
2020-10-07,Tanzania,0,509,0,21,0,183,305
2020-10-07,Thailand,7,3622,0,59,48,3439,124
2020-10-07,Timor-Leste,0,28,0,0,0,28,0
2020-10-07,Togo,17,1898,0,49,9,1419,430
2020-10-07,Trinidad and Tobago,41,4887,1,84,59,3010,1793
2020-10-07,Tunisia,2312,24542,43,364,0,5032,19146
2020-10-07,Turkey,1581,329138,56,8609,1355,288954,31575
2020-10-07,US,50940,7551949,923,212601,47505,2999895,4339453
2020-10-07,Uganda,178,9260,1,85,131,5588,3587
2020-10-07,Ukraine,4887,245698,83,4707,2758,109968,131023
2020-10-07,United Arab Emirates,1046,101840,1,436,1154,91710,9694
2020-10-07,United Kingdom,14173,546954,70,42605,8,2427,501922
2020-10-07,Uruguay,29,2206,0,49,12,1890,267
2020-10-07,Uzbekistan,236,59579,2,491,107,56165,2923
2020-10-07,Vanuatu,0,0,0,0,0,0,0
2020-10-07,Venezuela,608,80404,6,671,812,71531,8202
2020-10-07,Vietnam,1,1099,0,35,0,1023,41
2020-10-07,West Bank and Gaza,408,42840,6,355,354,35953,6532
2020-10-07,Yemen,2,2049,0,593,1,1328,128
2020-10-07,Zambia,54,15224,0,335,29,14342,547
2020-10-07,Zimbabwe,4,7919,0,229,1,6441,1249
2020-10-08,Afghanistan,68,39616,1,1472,13,33058,5086
2020-10-08,Albania,169,14899,4,411,100,9215,5273
2020-10-08,Algeria,138,52658,12,1783,101,36958,13917
2020-10-08,Andorra,0,2568,1,54,0,1715,799
2020-10-08,Angola,233,5958,-3,208,37,2635,3115
2020-10-08,Antigua and Barbuda,3,111,0,3,0,97,11
2020-10-08,Argentina,15454,856369,484,22710,14119,684844,148815
2020-10-08,Armenia,718,54473,9,1004,202,45312,8157
2020-10-08,Australia,20,27226,0,897,33,21839,4490
2020-10-08,Austria,1209,52057,8,838,790,41289,9930
2020-10-08,Azerbaijan,191,41304,1,603,154,39012,1689
2020-10-08,Bahamas,0,4713,0,102,0,2607,2004
2020-10-08,Bahrain,490,74422,2,264,0,69411,4747
2020-10-08,Bangladesh,1441,374592,20,5460,1685,288316,80816
2020-10-08,Barbados,0,203,0,7,0,182,14
2020-10-08,Belarus,477,81982,6,880,398,76081,5021
2020-10-08,Belgium,5728,143596,18,10126,86,19981,113489
2020-10-08,Belize,63,2373,0,34,32,1459,880
2020-10-08,Benin,0,2411,0,41,0,1973,397
2020-10-08,Bhutan,0,304,0,0,3,255,49
2020-10-08,Bolivia,263,137969,36,8228,544,99812,29929
2020-10-08,Bosnia and Herzegovina,453,29528,5,913,325,22939,5676
2020-10-08,Botswana,47,3219,0,18,0,834,2367
2020-10-08,Brazil,27750,5028444,729,148957,30920,4488092,391395
2020-10-08,Brunei,0,146,0,3,0,143,0
2020-10-08,Bulgaria,516,23259,7,880,115,15563,6816
2020-10-08,Burkina Faso,19,2241,1,60,28,1506,675
2020-10-08,Burma,1012,22445,25,535,282,6366,15544
2020-10-08,Burundi,0,515,0,1,0,472,42
2020-10-08,Cabo Verde,93,6717,0,71,137,5821,825
2020-10-08,Cambodia,0,281,0,0,0,276,5
2020-10-08,Cameroon,279,21203,3,423,353,20117,663
2020-10-08,Canada,2350,177730,18,9654,1878,149692,18384
2020-10-08,Central African Republic,1,4853,0,62,0,1914,2877
2020-10-08,Chad,11,1262,0,89,8,1098,75
2020-10-08,Chile,1576,476016,77,13167,1657,448710,14139
2020-10-08,China,41,90728,0,4739,24,85612,377
2020-10-08,Colombia,8495,886179,0,27180,0,773973,85026
2020-10-08,Comoros,4,495,0,7,7,475,13
2020-10-08,Congo (Brazzaville),0,5089,0,89,0,3887,1113
2020-10-08,Congo (Kinshasa),18,10822,0,276,3,10242,304
2020-10-08,Costa Rica,1331,84828,16,1040,1487,51782,32006
2020-10-08,Cote d'Ivoire,47,19982,0,120,76,19626,236
2020-10-08,Croatia,542,18989,1,310,165,16473,2206
2020-10-08,Cuba,19,5917,0,123,50,5371,423
2020-10-08,Cyprus,21,1918,0,24,0,1369,525
2020-10-08,Czechia,5397,100757,40,869,393,51160,48728
2020-10-08,Denmark,447,31648,2,665,663,25369,5614
2020-10-08,Diamond Princess,0,712,0,13,0,651,48
2020-10-08,Djibouti,0,5423,0,61,2,5355,7
2020-10-08,Dominica,0,31,0,0,0,24,7
2020-10-08,Dominican Republic,724,116872,4,2163,410,92567,22142
2020-10-08,Ecuador,1514,145045,398,12141,0,120511,12393
2020-10-08,Egypt,121,104156,7,6017,32,97524,615
2020-10-08,El Salvador,105,29842,4,877,127,24770,4195
2020-10-08,Equatorial Guinea,10,5062,0,83,0,4894,85
2020-10-08,Eritrea,7,405,0,0,6,364,41
2020-10-08,Estonia,45,3760,0,67,11,2824,869
2020-10-08,Eswatini,15,5632,0,113,35,5231,288
2020-10-08,Ethiopia,902,81797,7,1262,764,36434,44101
2020-10-08,Fiji,0,32,0,2,0,28,2
2020-10-08,Finland,296,11345,0,346,0,8500,2499
2020-10-08,France,17402,713676,73,32539,481,102542,578595
2020-10-08,Gabon,0,8815,0,54,0,8164,597
2020-10-08,Gambia,4,3617,0,117,202,2437,1063
2020-10-08,Georgia,472,10225,3,66,318,5553,4606
2020-10-08,Germany,4804,315941,12,9594,2238,271960,34387
2020-10-08,Ghana,118,46947,3,306,199,46259,382
2020-10-08,Greece,434,21381,6,430,0,13199,7752
2020-10-08,Grenada,0,24,0,0,0,24,0
2020-10-08,Guatemala,776,96480,12,3347,702,84738,8395
2020-10-08,Guinea,38,10901,0,68,56,10232,601
2020-10-08,Guinea-Bissau,0,2385,0,40,0,1728,617
2020-10-08,Guyana,37,3329,3,98,81,2165,1066
2020-10-08,Haiti,19,8838,0,229,0,7013,1596
2020-10-08,Holy See,0,12,0,0,0,12,0
2020-10-08,Honduras,656,81672,11,2477,499,31089,48106
2020-10-08,Hungary,932,34046,21,898,38,9187,23961
2020-10-08,Iceland,95,3267,0,10,45,2411,846
2020-10-08,India,70496,6906151,964,106490,78365,5906069,893592
2020-10-08,Indonesia,4850,320564,108,11580,3769,244060,64924
2020-10-08,Iran,4392,488236,230,27888,2191,399300,61048
2020-10-08,Iraq,3522,394566,79,9683,4031,323815,61068
2020-10-08,Ireland,502,40086,1,1817,0,23364,14905
2020-10-08,Israel,3755,286095,47,1893,4903,224873,59329
2020-10-08,Italy,4458,338398,22,36083,1060,236363,65952
2020-10-08,Jamaica,82,7273,2,128,32,2732,4413
2020-10-08,Japan,640,87679,3,1617,551,79674,6388
2020-10-08,Jordan,1317,21517,13,144,202,5777,15596
2020-10-08,Kazakhstan,358,142597,1,2108,219,131330,9159
2020-10-08,Kenya,271,40178,3,751,51,31710,7717
2020-10-08,"Korea, South",54,24476,1,428,106,22569,1479
2020-10-08,Kosovo,33,15971,0,638,46,14189,1144
2020-10-08,Kuwait,698,109441,3,642,538,101314,7485
2020-10-08,Kyrgyzstan,245,48342,4,1073,159,43957,3312
2020-10-08,Laos,0,23,0,0,0,22,1
2020-10-08,Latvia,109,2370,0,40,0,1322,1008
2020-10-08,Lebanon,1367,49744,6,439,640,21760,27545
2020-10-08,Lesotho,19,1786,1,41,0,926,819
2020-10-08,Liberia,5,1360,0,82,0,1245,33
2020-10-08,Libya,779,40292,8,616,299,23130,16546
2020-10-08,Liechtenstein,4,135,0,1,1,117,17
2020-10-08,Lithuania,142,5616,1,86,63,3165,2365
2020-10-08,Luxembourg,100,9219,1,129,0,7900,1190
2020-10-08,MS Zaandam,0,9,0,2,0,0,7
2020-10-08,Madagascar,21,16654,0,235,102,15910,509
2020-10-08,Malawi,6,5809,0,180,51,4626,1003
2020-10-08,Malaysia,375,14368,5,146,18,10519,3703
2020-10-08,Maldives,86,10742,0,34,42,9589,1119
2020-10-08,Mali,25,3235,0,131,4,2506,598
2020-10-08,Malta,64,3506,0,41,19,2884,581
2020-10-08,Marshall Islands,0,0,0,0,0,0,0
2020-10-08,Mauritania,5,7540,0,162,15,7227,151
2020-10-08,Mauritius,0,395,0,10,0,358,27
2020-10-08,Mexico,5300,804488,370,83096,2911,682604,38788
2020-10-08,Micronesia,0,0,0,0,0,0,0
2020-10-08,Moldova,1121,59915,18,1424,528,43008,15483
2020-10-08,Monaco,2,229,0,2,5,207,20
2020-10-08,Mongolia,0,315,0,0,0,308,7
2020-10-08,Montenegro,210,13004,1,191,247,9154,3659
2020-10-08,Morocco,2929,142953,47,2486,2133,120275,20192
